executionOrder,submissionId,type,relativeExecutionTime,Depth,statement
1,2319,FROM,0.5,1,FROM Students sINNER JOIN Enrollments e ON e.NetId = s.NetIdJOIN Courses c ON e.CRN = c.CRN
6,2319,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,2319,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND
  SELECT COUNT*
  FROM Students s1
  INNER JOIN Enrollments e1 ON e1.NetId = s1.NetId WHERE s1.Department != ""CS"" >
  SELECT COUNT*
  FROM Students s2
  INNER JOIN Enrollments e2 ON e2.NetId = s2.NetId WHERE s2.Department = ""CS""
"
5,2320,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor"
1,2320,FROM,0.5,1,FROM Students sINNER JOIN Enrollments e ON e.NetId = s.NetIdJOIN Courses c ON e.CRN = c.CRN
6,2320,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,2320,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND
  SELECT COUNT*
  FROM Students s1
  INNER JOIN Enrollments e1 ON e1.NetId = s1.NetId WHERE s1.Department != ""CS"" >
  SELECT COUNT*
  FROM Students s2
  INNER JOIN Enrollments e2 ON e2.NetId = s2.NetId WHERE s2.Department = ""CS""
"
5,2321,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor"
1,2321,FROM,0.5,1,FROM Students sINNER JOIN Enrollments e ON e.NetId = s.NetIdNATURAL JOIN Courses c
6,2321,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,2321,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND
  SELECT COUNT*
  FROM Students s1
  INNER JOIN Enrollments e1 ON e1.NetId = s1.NetId WHERE s1.Department != ""CS"" >
  SELECT COUNT*
  FROM Students s2
  INNER JOIN Enrollments e2 ON e2.NetId = s2.NetId WHERE s2.Department = ""CS""
"
5,2322,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor"
1,2322,FROM,0.5,1,FROM Students sINNER JOIN Enrollments e ON e.NetId = s.NetIdNATURAL JOIN Courses c
6,2322,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,2322,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND
  SELECT COUNT*
  FROM Students s1
  INNER JOIN Enrollments e1 ON e1.NetId = s1.NetId WHERE s1.Department != ""CS"" >
  SELECT COUNT*
  FROM Students s2
  INNER JOIN Enrollments e2 ON e2.NetId = s2.NetId WHERE s2.Department = ""CS""
"
5,2323,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor"
1,2323,FROM,0.5,1,FROM Students sINNER JOIN Enrollments e ON e.NetId = s.NetIdJOIN Courses c ON e.CRN = c.CRN
6,2323,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,2323,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND
  SELECT COUNT*
  FROM Students s1
  INNER JOIN Enrollments e1 ON e1.NetId = s1.NetId WHERE s1.Department != ""CS"" >
  SELECT COUNT*
  FROM Students s2
  INNER JOIN Enrollments e2 ON e2.NetId = s2.NetId WHERE s2.Department = ""CS""
"
5,2324,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor"
1,2324,FROM,0.5,1,FROM Students sINNER JOIN Enrollments e ON e.NetId = s.NetIdJOIN Courses c ON e.CRN = c.CRN
6,2324,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,2324,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND
  SELECT COUNT*
  FROM Students s1
  INNER JOIN Enrollments e1 ON e1.NetId = s1.NetId WHERE s1.Department != ""CS"" >
  SELECT COUNT*
  FROM Students s2
  INNER JOIN Enrollments e2 ON e2.NetId = s2.NetId WHERE s2.Department = ""CS""
"
5,2325,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor"
1,2325,FROM,0.5,1,FROM Students sINNER JOIN Enrollments e ON e.NetId = s.NetIdJOIN Courses c ON e.CRN = c.CRN
6,2325,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,2325,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND
  SELECT COUNT*
  FROM Students s1
  INNER JOIN Enrollments e1 ON e1.NetId = s1.NetId WHERE s1.Department != ""CS"" >
  SELECT COUNT*
  FROM Students s2
  INNER JOIN Enrollments e2 ON e2.NetId = s2.NetId WHERE s2.Department = ""CS""
"
5,2326,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor"
1,2326,FROM,0.5,1,FROM Students sINNER JOIN Enrollments e ON e.NetId = s.NetIdJOIN Courses c ON e.CRN = c.CRN
6,2326,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,2326,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND
  SELECT COUNT*
  FROM Students s1
  INNER JOIN Enrollments e1 ON e1.NetId = s1.NetId WHERE s1.Department != ""CS"" >
  SELECT COUNT*
  FROM Students s2
  INNER JOIN Enrollments e2 ON e2.NetId = s2.NetId WHERE s2.Department = ""CS""
"
5,2327,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor COUNT*"
1,2327,FROM,0.5,1,FROM Students sINNER JOIN Enrollments e ON e.NetId = s.NetIdJOIN Courses c ON e.CRN = c.CRN
6,2327,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
4,2327,HAVING,0.5,1,HAVING
2,2327,WHERE,0.5,1,"WHERE c.Department = ""CS""
 Students s1INNER JOIN Enrollments e1 ON e1.NetId = s1.NetIdWHERE s1.Department != ""CS"" >
  SELECT COUNT*
  FROM Students s2
  INNER JOIN Enrollments e2 ON e2.NetId = s2.NetId WHERE s2.Department = ""CS"""
5,2328,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor"
1,2328,FROM,0.5,1,FROM Students sINNER JOIN Enrollments e ON e.NetId = s.NetIdJOIN Courses c ON e.CRN = c.CRN
6,2328,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,2328,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND
  SELECT COUNT*
  FROM Students s1
  INNER JOIN Enrollments e1 ON e1.NetId = s1.NetId WHERE s1.Department != ""CS"" >
  SELECT COUNT*
  FROM Students s2
  INNER JOIN Enrollments e2 ON e2.NetId = s2.NetId WHERE s2.Department = ""CS""
"
5,2329,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor counts1.NetId AS CS,
       e1.CRN counts2.NetId AS nonCS,
       e2.CRN"
1,2329,FROM,0.5,1,FROM Courses cJOIN Students s1NATURAL JOIN Enrollments e1JOIN Courses c1 ON e1.CRN = c1.CRN
3,2329,GROUP BY,0.5,1,GROUP BY e1.CRN AS cscount ON cscount.CRN = c.CRN )JOIN e2.CRN AS cscount ON cscount.CRN = c.CRN )
6,2329,ORDER BY,0.5,1,"ORDER BY c.Instructor,
         c.Title"
2,2329,WHERE,0.5,1,"WHERE c1.Department = 'CS'
  AND s1.Department = 'CS'
 Students s2LEFT JOIN Enrollments e2JOIN Courses c2 ON e2.CRN = c2.CRNWHERE c2.Department = 'CS'
  AND s2.Department != 'CS'
"
5,2330,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor counts1.NetId AS CS,
       e1.CRN counts2.NetId AS nonCS,
       e2.CRN"
1,2330,FROM,0.5,1,FROM Courses cJOIN Students s1NATURAL JOIN Enrollments e1JOIN Courses c1 ON e1.CRN = c1.CRN
3,2330,GROUP BY,0.5,1,GROUP BY e1.CRN AS cscount ON cscount.CRN = c.CRN )JOIN c2.CRN AS cscount ON cscount.CRN = c.CRN )
6,2330,ORDER BY,0.5,1,"ORDER BY c.Instructor,
         c.Title"
2,2330,WHERE,0.5,1,"WHERE c1.Department = 'CS'
  AND s1.Department = 'CS'
 Students s2JOIN Courses c2 ON e2.CRN = c2.CRNWHERE c2.Department = 'CS'
  AND s2.Department != 'CS'
"
5,2331,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor counts1.NetId AS CS,
       e1.CRN counts2.NetId AS nonCS,
       c2.CRN"
1,2331,FROM,0.5,1,FROM Courses cJOIN Students s1NATURAL JOIN Enrollments e1JOIN Courses c1 ON e1.CRN = c1.CRN
3,2331,GROUP BY,0.5,1,GROUP BY e1.CRN AS cscount ON cscount.CRN = c.CRN )JOIN c2.CRN AS cscount ON cscount.CRN = c.CRN )
6,2331,ORDER BY,0.5,1,"ORDER BY c.Instructor,
         c.Title"
2,2331,WHERE,0.5,1,"WHERE c1.Department = 'CS'
  AND s1.Department = 'CS'
 Students s2JOIN Courses c2 ON e2.CRN = c2.CRNWHERE c2.Department = 'CS'
  AND s2.Department != 'CS'
"
5,2332,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor counts1.NetId AS CS,
       e1.CRN counts1.NetId AS nonCS,
       e1.CRN"
1,2332,FROM,0.5,1,FROM Courses cJOIN Students s1NATURAL JOIN Enrollments e1JOIN Courses c1 ON e1.CRN = c1.CRN
3,2332,GROUP BY,0.5,1,GROUP BY e1.CRN AS cscount ON cscount.CRN = c.CRN )JOIN e1.CRN AS cscount ON cscount.CRN = c.CRN )
6,2332,ORDER BY,0.5,1,"ORDER BY c.Instructor,
         c.Title"
2,2332,WHERE,0.5,1,"WHERE c1.Department = 'CS'
  AND s1.Department = 'CS'
 Students s1NATURAL JOIN Enrollments e1JOIN Courses c1 ON e1.CRN = c1.CRNWHERE c1.Department = 'CS'
  AND s1.Department = 'CS'
"
5,2333,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor counts1.NetId AS CS,
       e1.CRN counts1.NetId AS nonCS,
       e1.CRN"
1,2333,FROM,0.5,1,FROM Courses cJOIN Students s1NATURAL JOIN Enrollments e1JOIN Courses c1 ON e1.CRN = c1.CRN
3,2333,GROUP BY,0.5,1,"GROUP BY e1.CRN AS cscount ON cscount.CRN = c.CRN ) ,JOIN e1.CRN AS cscount ON ncscount.CRN = c.CRN )"
6,2333,ORDER BY,0.5,1,"ORDER BY c.Instructor,
         c.Title"
2,2333,WHERE,0.5,1,"WHERE c1.Department = 'CS'
  AND s1.Department = 'CS'
 Students s1NATURAL JOIN Enrollments e1JOIN Courses c1 ON e1.CRN = c1.CRNWHERE c1.Department = 'CS'
  AND s1.Department = 'CS'
"
5,2334,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor counts1.NetId AS CS,
       e1.CRN counts1.NetId AS nonCS,
       e1.CRN"
1,2334,FROM,0.5,1,FROM Courses cJOIN Students s1NATURAL JOIN Enrollments e1JOIN Courses c1 ON e1.CRN = c1.CRN
3,2334,GROUP BY,0.5,1,GROUP BY e1.CRN AS cscount ON cscount.CRN = c.CRNJOIN e1.CRN AS cscount ON ncscount.CRN = c.CRN )
6,2334,ORDER BY,0.5,1,"ORDER BY c.Instructor,
         c.Title"
2,2334,WHERE,0.5,1,"WHERE c1.Department = 'CS'
  AND s1.Department = 'CS'
 Students s1NATURAL JOIN Enrollments e1JOIN Courses c1 ON e1.CRN = c1.CRNWHERE c1.Department = 'CS'
  AND s1.Department = 'CS'
"
5,2335,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor counts1.NetId AS CS,
       e1.CRN counts2.NetId AS nonCS,
       e2.CRN"
1,2335,FROM,0.5,1,FROM Courses cJOIN Students s1NATURAL JOIN Enrollments e1JOIN Courses c1 ON e1.CRN = c1.CRN
3,2335,GROUP BY,0.5,1,GROUP BY e1.CRN AS cscount ON cscount.CRN = c.CRNJOIN e2.CRN AS ncscount ON ncscount.CRN = c.CRN )
6,2335,ORDER BY,0.5,1,"ORDER BY c.Instructor,
         c.Title"
2,2335,WHERE,0.5,1,"WHERE c1.Department = 'CS'
  AND s1.Department = 'CS'
 Students s2NATURAL JOIN Enrollments e2JOIN Courses c2 ON e2.CRN = c2.CRNWHERE c2.Department = 'CS'
  AND s2.Department = 'CS'
"
5,2336,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor counts1.NetId AS CS,
       e1.CRN counts2.NetId AS nonCS,
       e2.CRN"
1,2336,FROM,0.5,1,FROM Courses cJOIN Students s1NATURAL JOIN Enrollments e1JOIN Courses c1 ON e1.CRN = c1.CRN
3,2336,GROUP BY,0.5,1,GROUP BY e1.CRN AS cscount ON cscount.CRN = c.CRNJOIN e2.CRN AS ncscount ON ncscount.CRN = c.CRN
6,2336,ORDER BY,0.5,1,"ORDER BY c.Instructor,
         c.Title"
2,2336,WHERE,0.5,1,"WHERE c1.Department = 'CS'
  AND s1.Department = 'CS'
 Students s2NATURAL JOIN Enrollments e2JOIN Courses c2 ON e2.CRN = c2.CRNWHERE c2.Department = 'CS'
  AND s2.Department = 'CS'
"
5,2337,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor counts1.NetId AS CS,
       e1.CRN counts2.NetId AS nonCS,
       e2.CRN"
1,2337,FROM,0.5,1,FROM Courses cJOIN Students s1NATURAL JOIN Enrollments e1JOIN Courses c1 ON e1.CRN = c1.CRN
3,2337,GROUP BY,0.5,1,"GROUP BY e1.CRN AS cscount ON cscount.CRN = c.CRNJOIN e2.CRN AS ncscount ON ncscount.CRN = c.CRNWHERE ncscount.nonCS > cscount.CS
"
6,2337,ORDER BY,0.5,1,"ORDER BY c.Instructor,
         c.Title"
2,2337,WHERE,0.5,1,"WHERE c1.Department = 'CS'
  AND s1.Department = 'CS'
 Students s2NATURAL JOIN Enrollments e2JOIN Courses c2 ON e2.CRN = c2.CRNWHERE c2.Department = 'CS'
  AND s2.Department = 'CS'
"
5,2338,SELECT,0.5,1,"SELECT * counts1.NetId AS CS,
       e1.CRN counts2.NetId AS nonCS,
       e2.CRN"
1,2338,FROM,0.5,1,FROM Courses cJOIN Students s1NATURAL JOIN Enrollments e1JOIN Courses c1 ON e1.CRN = c1.CRN
3,2338,GROUP BY,0.5,1,"GROUP BY e1.CRN AS cscount ON cscount.CRN = c.CRNJOIN e2.CRN AS ncscount ON ncscount.CRN = c.CRNWHERE ncscount.nonCS > cscount.CS
"
6,2338,ORDER BY,0.5,1,"ORDER BY c.Instructor,
         c.Title"
2,2338,WHERE,0.5,1,"WHERE c1.Department = 'CS'
  AND s1.Department = 'CS'
 Students s2NATURAL JOIN Enrollments e2JOIN Courses c2 ON e2.CRN = c2.CRNWHERE c2.Department = 'CS'
  AND s2.Department = 'CS'
"
5,2339,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor"
1,2339,FROM,0.5,1,FROM Students sINNER JOIN Enrollments e ON e.NetId = s.NetIdJOIN Courses c ON e.CRN = c.CRN
6,2339,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,2339,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND
  SELECT countNetId
  FROM Students WHERE Department != ""CS"" >
  SELECT countNetId
  FROM Students WHERE Department = ""CS""
"
5,2340,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor"
1,2340,FROM,0.5,1,FROM Students sINNER JOIN Enrollments e ON e.NetId = s.NetIdJOIN Courses c ON e.CRN = c.CRN
6,2340,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,2340,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND
  SELECT countNetId
  FROM Students WHERE Department != ""CS"" >
  SELECT countNetId
  FROM Students WHERE Department = ""CS""
  AND
  SELECT countNetId
  FROM Students WHERE Department != ""CS"" > 1
"
5,2341,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor"
1,2341,FROM,0.5,1,FROM Students sINNER JOIN Enrollments e ON e.NetId = s.NetIdJOIN Courses c ON e.CRN = c.CRN
6,2341,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,2341,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND
  SELECT countNetId
  FROM Students WHERE Department != ""CS"" >
  SELECT countNetId
  FROM Students WHERE Department = ""CS""
  AND
  SELECT countNetId
  FROM Students WHERE Department != ""CS"" >= 1
"
5,2342,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor"
1,2342,FROM,0.5,1,FROM Students sINNER JOIN Enrollments e ON e.NetId = s.NetIdJOIN Courses c ON e.CRN = c.CRN
6,2342,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,2342,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND
  SELECT countNetId
  FROM Students WHERE Department != ""CS"" >
  SELECT countNetId
  FROM Students WHERE Department = ""CS""
  AND
  SELECT countNetId
  FROM Students WHERE Department != ""CS"" >= 1
"
5,2343,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor countNetId"
1,2343,FROM,0.5,1,FROM Students sINNER JOIN Enrollments e ON e.NetId = s.NetIdJOIN Courses c ON e.CRN = c.CRN
3,2343,GROUP BY,0.5,1,GROUP BY CRN > CRN
6,2343,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,2343,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND
  SELECT countNetId
  FROM Students WHERE Department != ""CS""
 StudentsNATURAL JOIN EnrollmentsWHERE Department = ""CS""
  AND
  SELECT countNetId
  FROM Students
  NATURAL JOIN Enrollments WHERE Department != ""CS""
"
5,2344,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor countNetId"
1,2344,FROM,0.5,1,FROM Students sINNER JOIN Enrollments e ON e.NetId = s.NetIdJOIN Courses c ON e.CRN = c.CRN
3,2344,GROUP BY,0.5,1,GROUP BYNATURAL JOIN Enrollments.CRN >NATURAL JOIN Enrollments.CRN
6,2344,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,2344,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND
  SELECT countNetId
  FROM Students WHERE Department != ""CS""
 StudentsWHERE Department = ""CS""
"
5,2346,SELECT,0.5,1,"SELECT COUNT*,
            c.Title"
1,2346,FROM,0.5,1,FROM Enrollments eJOIN Courses c ON c.CRN = e.CRN
3,2346,GROUP BY,0.5,1,GROUP BY c.Title
5,2347,SELECT,0.5,1,"SELECT COUNT*,
            c.Title"
1,2347,FROM,0.5,1,FROM Enrollments eJOIN Courses c ON c.CRN = e.CRN
3,2347,GROUP BY,0.5,1,GROUP BY c.Title
2,2347,WHERE,0.5,1,"WHERE c.Department = ""CS""
"
5,2348,SELECT,0.5,1,"SELECT COUNT*,
            c.Title"
1,2348,FROM,0.5,1,FROM Students sJOIN Enrollments eJOIN Courses c ON c.CRN = e.CRN
3,2348,GROUP BY,0.5,1,GROUP BY c.Title
2,2348,WHERE,0.5,1,"WHERE c.Department = ""CS"" WHERE s.Department = ""CS""
"
5,2349,SELECT,0.5,1,"SELECT COUNT*,
            c.Title"
1,2349,FROM,0.5,1,FROM Students sJOIN Enrollments e ON e.NetId = s.NetIdJOIN Courses c ON c.CRN = e.CRN
3,2349,GROUP BY,0.5,1,GROUP BY c.Title
2,2349,WHERE,0.5,1,"WHERE c.Department = ""CS"" WHERE s.Department = ""CS""
"
5,2350,SELECT,0.5,1,"SELECT COUNT*,
            c.Title"
1,2350,FROM,0.5,1,FROM Students sJOIN Enrollments e ON e.NetId = s.NetIdJOIN Courses c ON c.CRN = e.CRN
3,2350,GROUP BY,0.5,1,GROUP BY c.Title
2,2350,WHERE,0.5,1,"WHERE c.Department = ""CS"" WHERE
  AND s.Department = ""CS""
"
5,2351,SELECT,0.5,1,"SELECT COUNT*,
            c.Title"
1,2351,FROM,0.5,1,FROM Students sJOIN Enrollments e ON e.NetId = s.NetIdJOIN Courses c ON c.CRN = e.CRN
3,2351,GROUP BY,0.5,1,GROUP BY c.Title
2,2351,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND s.Department = ""CS""
"
5,2352,SELECT,0.5,1,"SELECT COUNT*,
            c.Title COUNT*,
            c.Title"
1,2352,FROM,0.5,1,FROM Students sJOIN Enrollments e ON e.NetId = s.NetIdJOIN Courses c ON c.CRN = e.CRN
3,2352,GROUP BY,0.5,1,GROUP BY c.Title c.Title
2,2352,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND s.Department = ""CS""
 Students sJOIN Enrollments e ON e.NetId = s.NetIdJOIN Courses c ON c.CRN = e.CRNWHERE c.Department = ""CS""
  AND s.Department != ""CS""
"
5,2353,SELECT,0.5,1,"SELECT COUNT*,
            c.Title"
1,2353,FROM,0.5,1,FROM Students sJOIN Enrollments e ON e.NetId = s.NetIdJOIN Courses c ON c.CRN = e.CRN
3,2353,GROUP BY,0.5,1,GROUP BY c.Title
2,2353,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND s.Department = ""CS""
"
5,2353,SELECT,0.5,1,"SELECT COUNT*,
            c.Title"
1,2353,FROM,0.5,1,FROM Students sJOIN Enrollments e ON e.NetId = s.NetIdJOIN Courses c ON c.CRN = e.CRN
3,2353,GROUP BY,0.5,1,GROUP BY c.Title
2,2353,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND s.Department != ""CS""
"
5,2354,SELECT,0.5,1,SELECT COUNT*
1,2354,FROM,0.5,1,FROM Students sJOIN Enrollments e ON e.NetId = s.NetIdJOIN Courses c ON c.CRN = e.CRN
3,2354,GROUP BY,0.5,1,GROUP BY c.Title
2,2354,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND s.Department = ""CS""
"
5,2354,SELECT,0.5,1,SELECT COUNT*
1,2354,FROM,0.5,1,FROM Students sJOIN Enrollments e ON e.NetId = s.NetIdJOIN Courses c ON c.CRN = e.CRN
3,2354,GROUP BY,0.5,1,GROUP BY c.Title
2,2354,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND s.Department != ""CS""
"
5,2355,SELECT,0.5,1,SELECT COUNT*
1,2355,FROM,0.5,1,FROM Students sJOIN Enrollments e ON e.NetId = s.NetIdJOIN Courses c ON c.CRN = e.CRN
2,2355,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND s.Department = ""CS"""
5,2355,SELECT,0.5,1,SELECT COUNT*
1,2355,FROM,0.5,1,FROM Students sJOIN Enrollments e ON e.NetId = s.NetIdJOIN Courses c ON c.CRN = e.CRN
2,2355,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND s.Department != ""CS"""
5,2356,SELECT,0.5,1,SELECT COUNT*
1,2356,FROM,0.5,1,FROM Students sJOIN Enrollments e ON e.NetId = s.NetIdJOIN Courses c ON c.CRN = e.CRN
2,2356,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND s.Department = ""CS"""
5,2356,SELECT,0.5,1,SELECT COUNT*
1,2356,FROM,0.5,1,FROM Students sJOIN Enrollments e ON e.NetId = s.NetIdJOIN Courses c ON c.CRN = e.CRN
2,2356,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND s.Department != ""CS"""
5,2357,SELECT,0.5,1,SELECT COUNT*
1,2357,FROM,0.5,1,FROM Students sJOIN Enrollments e ON e.NetId = s.NetIdJOIN Courses c ON c.CRN = e.CRN
2,2357,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND s.Department = ""CS"""
5,2357,SELECT,0.5,1,SELECT COUNT*
1,2357,FROM,0.5,1,FROM Students sJOIN Enrollments e ON e.NetId = s.NetIdJOIN Courses c ON c.CRN = e.CRN
2,2357,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND s.Department != ""CS"""
5,2358,SELECT,0.5,1,SELECT COUNT*
1,2358,FROM,0.5,1,FROM sJOIN e ON e.NetId = s.NetIdJOIN Courses c ON c.CRN = e.CRN
2,2358,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND s.Department = ""CS"""
5,2358,SELECT,0.5,1,SELECT COUNT*
1,2358,FROM,0.5,1,FROM Students sJOIN Enrollments e ON e.NetId = s.NetIdJOIN Courses c ON c.CRN = e.CRN
2,2358,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND s.Department != ""CS"""
5,2359,SELECT,0.5,1,SELECT COUNT*
1,2359,FROM,0.5,1,FROM Students sJOIN Enrollments e ON e.NetId = s.NetIdJOIN Courses c ON c.CRN = e.CRN
2,2359,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND s.Department = ""CS"""
5,2359,SELECT,0.5,1,SELECT COUNT*
1,2359,FROM,0.5,1,FROM Students sJOIN Enrollments e ON e.NetId = s.NetIdJOIN Courses c ON c.CRN = e.CRN
2,2359,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND s.Department != ""CS"""
5,2360,SELECT,0.5,1,SELECT COUNT*
1,2360,FROM,0.5,1,FROM Students sJOIN Enrollments e ON e.NetId = s.NetIdJOIN Courses c ON c.CRN = e.CRN
2,2360,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND s.Department = ""CS"""
5,2360,SELECT,0.5,1,SELECT COUNT*
1,2360,FROM,0.5,1,FROM Students s2JOIN Enrollments e2 ON e2.NetId = s2.NetIdJOIN Courses c2 ON c2.CRN = e2.CRN
2,2360,WHERE,0.5,1,"WHERE c.Department = ""CS""
  AND s.Department != ""CS"""
5,2361,SELECT,0.5,1,SELECT COUNT*
1,2361,FROM,0.5,1,FROM Students s1JOIN Enrollments e1 ON e1.NetId = s1.NetIdJOIN Courses c1 ON c1.CRN = e1.CRN
2,2361,WHERE,0.5,1,"WHERE s1.NetId = s.NetId
  AND c1.Department = ""CS""
  AND s1.Department = ""CS"""
5,2361,SELECT,0.5,1,SELECT COUNT*
1,2361,FROM,0.5,1,FROM Students s2JOIN Enrollments e2 ON e2.NetId = s2.NetIdJOIN Courses c2 ON c2.CRN = e2.CRN
2,2361,WHERE,0.5,1,"WHERE s1.NetId = s2.NetId
  AND c.Department = ""CS""
  AND s.Department != ""CS"""
